Depth,XRF/Hardness Sample #,Sample Location Quality,LWIR 1,LWIR 2,LWIR 3,LWIR 4,LWIR 5,LWIR 6,LWIR 7,LWIR 8,LWIR 9,LWIR 10,LWIR 11,LWIR 12,LWIR 13,LWIR 14,LWIR 15,LWIR 16,LWIR 17,LWIR 18,LWIR 19,LWIR 20,SWIR 1,SWIR 3,SWIR 4,SWIR 5,SWIR 6,SWIR 7,SWIR 8,SWIR 9,SWIR 10,SWIR 11,SWIR 12,SWIR 13,SWIR 14,SWIR 15,SWIR 16,SWIR 17,SWIR 18,SWIR 20,HLD,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ba,Pb,Th,U
37.466235,353,GOOD,0,0,0,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,0,22.22222222,55.55555556,0,0,0,0,0,0,55.55555556,44.44444444,0,0,0,0,0,0,0,0,0,0,0,805,0,2.626,3.6243,30.1264,0.0868,0.6015,0,2.9021,5.6356,0.2527,0.0066,0.006,0.6403,1.7786,0.0007,0.0018,0.0008,0.0066,0.0007,0.0006,0.0002,0.0076,0.006,0.0021,0.0192,0.001,0.0011,0.0297,0.0012,0.0003,0.0004
37.569352,354,GOOD,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,55.55555556,11.11111111,0,0,0,0,0,0,0,0,33.33333333,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,0,0,797,0.1628,2.9145,3.5685,27.8207,0.0795,0.6055,0,2.6605,7.1635,0.242,0.0037,0.0023,0.8423,1.9263,0.0007,0.0021,0.0009,0.0041,0.0009,0.0006,0,0.0069,0.0064,0.0023,0.0166,0.0008,0.0007,0.0233,0,0,0
37.67359,355,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,3.4507,1.4098,28.119,0.0589,0.2772,0,1.2151,9.4973,0.1668,0.0029,0,1.1146,1.3179,0.0004,0.0016,0,0.0041,0.0005,0.0001,0,0.003,0.0074,0.0018,0.0299,0.0006,0.0014,0.0087,0,0,0
37.76662,356,GOOD,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,11.11111111,77.77777778,0,0,0,0,0,0,0,0,0,0,0,799,0.3726,2.7435,3.968,27.3468,0.0995,0.6837,0,3.0606,5.7131,0.2595,0.0065,0.0026,0.668,1.927,0.0007,0.0028,0.0014,0.0035,0.0011,0.0007,0,0.0082,0.0061,0.0025,0.0178,0.0007,0.0009,0.0233,0.001,0.0005,0.0005
37.854046,357,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,77.77777778,0,11.11111111,11.11111111,0,0,0,0,0,0,0,0,0,0,0,817,0,4.124,1.7463,28.382,0.069,0.2886,0,1.3585,10.5499,0.1368,0.0015,0,1.2363,1.407,0.0004,0.002,0.0003,0.0512,0,0.0002,0,0.0028,0.0074,0.0016,0.0151,0.0005,0.0004,0.0125,0,0,0.0009
37.956042,358,GOOD,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,0,77.77777778,22.22222222,0,0,0,0,0,0,0,0,0,0,0,775,0,2.9888,2.8224,30.6526,0.1228,0.4572,0,2.3339,7.6601,0.1974,0.0041,0.0014,0.8274,1.4661,0.0006,0.0012,0.001,0.0021,0.0009,0.0003,0,0.0054,0.0072,0.0021,0.0246,0.0007,0.0011,0.0153,0.0008,0.0007,0.0004
38.059159,359,GOOD,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,0,0,0,0,0,0,807,0,3.2625,3.4927,29.3664,0.1081,0.5837,0,2.7544,7.5748,0.2112,0.0042,0,0.8743,1.7933,0.0007,0.0023,0.0007,0.0019,0.001,0.0004,0,0.0066,0.0071,0.0024,0.0177,0.0007,0.001,0.0212,0.0014,0,0.0009
38.161156,360,GOOD,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,77.77777778,11.11111111,0,0,0,0,0,0,0,0,0,0,0,792,0,3.6132,3.4462,27.9401,0.1072,0.6019,0.0319,2.6265,8.2062,0.2224,0.0038,0,0.9759,1.8753,0.0007,0.0021,0.0007,0.0022,0.0006,0.0005,0,0.0062,0.0069,0.0021,0.0158,0.0008,0.0007,0.0224,0.0009,0.0008,0.0006
38.266515,361,GOOD,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,11.11111111,0,22.22222222,0,0,0,0,0,0,0,44.44444444,0,44.44444444,11.11111111,0,0,0,0,0,0,0,0,0,0,0,760,0,3.5023,3.4403,28.2605,0.158,0.6118,0,2.6647,8.0654,0.2135,0.0038,0.0035,0.9358,1.8145,0.0007,0.0018,0.0005,0.0017,0.0011,0.0003,0,0.0066,0.0073,0.0023,0.0171,0.0007,0.0004,0.0234,0.0015,0,0.0005
38.46042,363,GOOD,0,0,0,0,0,0,0,0,55.55555556,0,0,0,0,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,809,0,3.7266,3.0891,25.7026,0.0733,0.5312,0.033,2.4169,8.6359,0.1987,0.0031,0,1.0042,1.8059,0.0006,0.0023,0.0008,0.0025,0.0007,0.0005,0.0002,0.006,0.0069,0.0018,0.0141,0.0006,0.0005,0.0175,0,0,0.0007
38.588017,364,GOOD,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,780,0,3.1945,2.2186,28.1485,0.1395,0.4522,0,1.8968,8.4564,0.1584,0.0027,0,0.8609,1.3449,0.0005,0.0015,0.0008,0.0017,0.0004,0.0003,0,0.0046,0.0093,0.002,0.0274,0.0004,0.001,0.0242,0,0,0.0004
38.678716,365,GOOD,0,0,0,33.33333333,0,0,0,0,33.33333333,11.11111111,0,0,0,0,0,22.22222222,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,811,0.1052,3.1977,3.3395,30.4912,0.1693,0.5633,0,2.6474,7.757,0.2449,0.0037,0.0025,0.8117,1.5295,0.0006,0.002,0.0009,0.0121,0.0005,0.0004,0,0.0059,0.0082,0.0023,0.0358,0.0007,0.0017,0.0183,0,0,0.0004
38.774751,366,GOOD,0,0,0,0,0,0,0,0,55.55555556,0,0,0,0,33.33333333,0,11.11111111,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,807,0,2.8705,4.5192,30.1453,0.1168,0.7303,0,3.2582,5.8174,0.2756,0.0036,0.0031,0.6172,1.8134,0.0007,0.0025,0.0014,0.0041,0.0012,0.0005,0,0.0085,0.0071,0.0022,0.0231,0.0009,0.001,0.0293,0.0028,0.0008,0.0006
38.869718,367,GOOD,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,11.11111111,0,0,0,0,0,0,0,0,0,0,0,799,0,4.3008,2.7815,28.9549,0.1377,0.4258,0,2.1162,9.8054,0.1883,0.002,0,1.0975,1.4933,0.0005,0.0022,0,0.0042,0.0007,0.0004,0.0003,0.0044,0.0071,0.002,0.0243,0.0006,0.0014,0.018,0,0,0
38.968953,368,GOOD,0,0,0,22.22222222,0,0,0,0,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,823,0.0507,3.5644,2.3638,28.5736,0.1751,0.4308,0,1.9556,9.4709,0.1792,0,0.002,1.0627,1.4442,0.0005,0.0012,0.0011,0.0119,0.0005,0.0004,0,0.0043,0.0079,0.0024,0.0328,0.0008,0.0015,0.0189,0,0,0.0006
39.062854,369,GOOD,0,0,0,33.33333333,0,0,0,0,22.22222222,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,837,0,3.5842,2.1585,31.5106,0.1389,0.4064,0,1.8453,9.4143,0.1554,0.002,0,1.0043,1.2427,0.0005,0.0011,0,0.065,0,0.0004,0,0.0036,0.007,0.0019,0.0222,0.0005,0.0012,0.0188,0.0006,0,0.0006
39.156754,370,GOOD,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,0,11.11111111,0,0,0,0,0,0,0,789,0,3.957,2.2298,28.6252,0.1556,0.376,0,1.8556,10.7267,0.1328,0.0025,0,1.1197,1.3285,0.0005,0.0012,0.0005,0.0086,0.0005,0.0002,0,0.0037,0.0078,0.0023,0.0204,0.0005,0.0014,0.044,0.0006,0,0
39.288001,371,GOOD,0,0,0,0,0,0,0,0,0,44.44444444,0,0,0,0,0,55.55555556,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,832,0,2.5668,2.4378,32.941,0.0964,0.3364,0,2.013,6.247,0.1908,0.0048,0.0013,0.6057,1.0004,0.0004,0.0006,0.0004,0.0021,0.0006,0.0003,0,0.0044,0.0067,0.0022,0.0353,0.0006,0.0017,0.0187,0,0.0004,0.0006
39.384035,372,GOOD,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,846,0,4.9003,1.6611,27.3103,0.075,0.244,0,1.2746,11.9966,0.135,0.0022,0,1.4236,1.3756,0.0004,0.0018,0,0.0015,0.0004,0.0002,0.0002,0.0024,0.0064,0.0013,0.0146,0.0003,0.0007,0.008,0.001,0.0006,0
39.483271,373,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,11.11111111,88.88888889,0,0,0,0,0,0,0,0,0,0,0,822,0,4.1762,2.4128,30.1704,0.0898,0.3347,0,1.9357,9.8282,0.1718,0.002,0,1.1102,1.2948,0.0005,0.0016,0,0.0015,0.0008,0.0001,0.0003,0.0042,0.0071,0.0016,0.0188,0.0004,0.001,0.0179,0.0012,0,0.0005
39.581439,374,GOOD,0,0,0,0,0,0,66.66666667,0,0,0,0,0,0,22.22222222,11.11111111,0,0,0,0,0,0,0,0,0,0,55.55555556,44.44444444,0,0,0,0,0,0,0,0,0,0,0,839,0,5.3812,1.6684,25.9528,0.0917,0.2757,0,1.2455,12.7049,0.1228,0.0046,0,1.483,1.3755,0.0004,0.0017,0,0.0013,0.0005,0.0002,0,0.0027,0.0074,0.0016,0.0127,0.0003,0.0007,0.0073,0,0.0004,0
39.67854,375,GOOD,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,822,0,4.4041,1.3479,27.6248,0.0998,0.2164,0,1.1075,11.7905,0.1536,0,0,1.308,1.2253,0.0004,0.0013,0.0003,0.0017,0.0004,0.0002,0.0002,0.0023,0.008,0.0021,0.0454,0.0005,0.0024,0.0129,0,0,0
39.788446,376,GOOD,11.11111111,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,22.22222222,33.33333333,0,0,0,0,0,0,77.77777778,0,0,0,22.22222222,0,0,0,0,0,0,0,815,0,3.395,2.3898,30.2393,0.0638,0.4331,0.0091,1.8278,8.647,0.1849,0.0037,0,0.9242,1.3258,0.0005,0.0014,0.0003,0.0015,0.0005,0.0002,0.0002,0.0042,0.0058,0.0018,0.0218,0.0007,0.0015,0.0187,0.0006,0.0003,0
39.961308,377,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,0,0,44.44444444,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,805,0,2.6476,3.5327,34.694,0.0992,0.5046,0,2.6819,6.0286,0.2556,0.003,0.0021,0.5868,1.3458,0.0007,0.0011,0.001,0.0018,0.0012,0.0004,0,0.0061,0.0057,0.0023,0.0274,0.0009,0.0015,0.014,0,0,0.0007
40.057343,378,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11.11111111,0,0,0,88.88888889,0,0,0,0,0,0,0,0,0,0,0,0,803,0,4.0307,1.8288,30.5348,0.0941,0.2623,0,1.4934,10.3592,0.1434,0.0026,0,1.0622,1.1309,0.0004,0.0013,0.0005,0.0012,0.0004,0.0002,0,0.003,0.0061,0.0018,0.0283,0.0003,0.0015,0.0148,0,0,0
40.154444,379,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,759,0,2.4286,4.4688,34.0068,0.1827,0.6282,0,3.3361,4.9333,0.2936,0.0078,0.005,0.4313,1.5519,0.0008,0.0013,0.0017,0.0022,0.0011,0.0004,0,0.0083,0.0058,0.003,0.0363,0.0011,0.0019,0.0278,0.0018,0.0007,0.0004
40.252612,380,GOOD,0,0,0,0,0,0,44.44444444,0,0,0,0,0,0,44.44444444,0,0,0,0,11.11111111,0,0,0,0,0,0,33.33333333,44.44444444,0,0,0,22.22222222,0,0,0,0,0,0,0,828,0,3.7058,2.0333,28.8373,0.0835,0.3531,0,1.6089,9.3834,0.175,0.003,0,0.9781,1.298,0.0004,0.0018,0.0006,0.0014,0.0003,0.0002,0,0.0036,0.0059,0.0021,0.0252,0.0005,0.0013,0.0175,0.0007,0,0.0003
40.355049,381,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55555556,33.33333333,0,0,0,11.11111111,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,840,0,4.0235,2.5849,29.5895,0.1168,0.4578,0,1.8968,9.1563,0.1962,0.0029,0.0043,1.0015,1.3996,0.0006,0.0011,0.0004,0.0011,0.0006,0.0003,0,0.0043,0.0071,0.0018,0.0282,0.0006,0.0014,0.0211,0,0,0
40.572727,383,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,88.88888889,11.11111111,0,0,0,0,0,0,0,0,0,0,0,843,0,2.9202,1.2409,28.0829,0.0697,0.2957,0,1.1654,11.6492,0.1241,0.0034,0,0.7466,0.7708,0.0002,0.0004,0,0.0012,0.0003,0.0001,0.0002,0.0024,0.022,0.0015,0.0214,0.0003,0.0012,0.0172,0,0,0
40.667694,384,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11.11111111,0,0,0,88.88888889,0,0,0,0,0,0,0,0,0,0,0,0,852,0,3.5066,1.7974,31.6877,0.0591,0.2758,0,1.4937,9.6877,0.1458,0.0057,0,0.9745,1.0376,0.0004,0.0008,0,0.0029,0.0004,0.0001,0,0.0028,0.0071,0.0017,0.022,0.0005,0.0012,0.0143,0,0,0
40.758393,385,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,66.66666667,0,0,0,0,0,88.88888889,0,0,0,0,11.11111111,0,0,0,0,0,0,0,862,0,2.095,3.9952,37.0118,0.1011,0.5687,0,3.031,4.4631,0.2836,0.0061,0,0.4116,1.3176,0.0007,0.0012,0.0004,0.0018,0.0008,0.0006,0,0.0069,0.0064,0.0024,0.0289,0.001,0.0017,0.0284,0,0.0007,0.0004
40.853361,386,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,831,0,2.5694,3.2658,32.9606,0.1079,0.5604,0,2.501,6.4387,0.26,0.0034,0.0032,0.62,1.4555,0.0006,0.0016,0.0005,0.0017,0.0008,0.0005,0,0.0058,0.0064,0.0022,0.0252,0.001,0.0014,0.022,0.0008,0.0005,0.0004
40.941926,387,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,0,11.11111111,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,760,0,3.3749,2.4798,33.7049,0.0749,0.2628,0,2.0429,8.2706,0.1558,0.0044,0,0.8108,1.0576,0.0004,0.0008,0,0.0013,0.0004,0,0,0.0037,0.0062,0.0017,0.0168,0.0007,0.001,0.0164,0.0007,0.0005,0
41.035826,388,GOOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,55.55555556,0,0,0,0,44.44444444,0,0,0,0,0,0,0,846,0,2.7957,2.7995,33.4673,0.2951,0.4107,0,2.5086,7.6435,0.2654,0.0008,0.003,0.6731,1.1097,0.0005,0.0009,0,0.0057,0.0004,0.0002,0,0.0045,0.0079,0.0027,0.0542,0.0008,0.0034,0.0154,0,0.0005,0.0005
41.117989,389,GOOD,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,33.33333333,55.55555556,0,0,0,0,0,11.11111111,0,0,0,0,88.88888889,0,0,0,0,0,0,0,820,0,2.7869,2.0723,29.8992,0.4832,0.3063,0.0449,1.8842,8.8914,0.2003,0.0011,0.0019,0.7994,1.0668,0.0004,0.0007,0.0007,0.0017,0.0004,0.0004,0,0.004,0.0101,0.0029,0.0533,0.0008,0.0026,0.0204,0,0.0005,0.0003
41.180899,390,GOOD,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,77.77777778,11.11111111,0,0,22.22222222,0,0,0,0,77.77777778,0,0,0,0,0,0,0,0,0,0,0,0,841,0.0504,3.214,1.6215,29.5983,1.2645,0.271,0,1.49,10.5691,0.1888,0.0015,0.0033,0.9353,1.0312,0.0004,0.0009,0,0.0008,0.0003,0.0002,0,0.0028,0.0119,0.0033,0.0514,0.0009,0.0025,0.0156,0,0.0009,0
41.286838,391,GOOD,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,66.66666667,0,0,0,22.22222222,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,836,0,4.144,1.8982,29.3593,0.1465,0.2369,0,1.6242,10.5916,0.1784,0.0008,0,1.0837,1.131,0.0004,0.0011,0.0003,0.001,0.0004,0.0002,0.0004,0.0033,0.0079,0.0019,0.0294,0.0007,0.0015,0.0118,0,0.001,0.0006
41.380638,392,GOOD,0,0,0,0,0,0,88.88888889,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,22.22222222,0,0,0,33.33333333,44.44444444,0,0,0,0,0,0,0,0,0,0,0,0,818,0,4.2196,1.2215,26.6739,0.2229,0.2386,0,1.206,13.1425,0.1735,0,0,1.1749,1.101,0.0003,0.001,0,0.0009,0.0002,0.0001,0,0.0023,0.0146,0.0023,0.0558,0.0004,0.0032,0.0115,0,0.0003,0
41.479956,393,GOOD,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222,0,0,0,22.22222222,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,860,0,3.7504,1.8521,29.2873,0.2205,0.2886,0,1.6559,10.3104,0.1732,0.0026,0.0021,1.0114,1.1639,0.0004,0.0006,0,0.0013,0.0004,0.0002,0.0002,0.0033,0.0078,0.0019,0.0365,0.0006,0.0021,0.0134,0,0.0005,0
41.577067,394,GOOD,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,0,0,0,0,88.88888889,0,0,33.33333333,0,0,0,0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,834,0,3.1269,2.0183,31.2085,0.1799,0.2881,0,1.7782,8.8066,0.1761,0.0028,0,0.8585,1.0922,0.0004,0.0011,0,0.0012,0.0004,0.0002,0,0.0035,0.007,0.0019,0.0307,0.0003,0.0015,0.0177,0,0.0005,0
